年度,管制編號,事業名稱,事業統編,直接排放量(公噸CO2e),能源間接排放量(公噸CO2e),合計排放量(公噸CO2e),縣市別,行業分類
110,H4601227,義芳化學工業股份有限公司桃園廠,15395706,"366,098.18","74,123.12","440,221.29",桃園市,化學原材料製造業
110,H4601290,台硝股份有限公司桃園廠,38033305,"43,472.96","18,275.54","61,748.50",桃園市,未分類其他化學製品製造業
110,H4601398,南亞塑膠工業股份有限公司錦興廠 ,75370905,"792,348.60","16,960.69","809,309.29",桃園市,其他非金屬礦物製品製造業
110,H4602313,環泰企業股份有限公司南崁廠,12529007,"26,479.72","4,490.78","30,970.50",桃園市,其他食品製造業
110,H4604488,環球水泥股份有限公司海湖石膏板廠,	07568009,"27,509.07","5,484.98","32,994.05",桃園市,其他非金屬礦物製品製造業
110,H4604568,長生電力股份有限公司 ,96933037,"1,853,092.60","2,606.08","1,855,698.68",桃園市,電力供應業
110,H4605609,東明纖維工業股份有限公司蘆竹廠,	07205416,"26,464.50","3,798.97","30,263.47",桃園市,染整業
110,H46B0495,世界先進積體電路股份有限公司晶圓三廠,84149358,"58,602.60","191,557.12","250,159.72",桃園市,半導體製造業
110,H4700645,正隆股份有限公司大園廠,33085508,"222,147.79","168,572.98","390,720.77",桃園市,紙漿、紙及紙板製造業
110,H4702336,大園汽電共生股份有限公司,84526079,"582,168.24","6,774.99","588,943.23",桃園市,電力供應業
110,H4801478,南亞塑膠工業股份有限公司工三廠,75370905,"172,697.23","284,728.62","457,425.85",桃園市,人造纖維製造業
110,H4802662,新瑞倡企業股份有限公司桃園廠,	07620770,"24,158.62","5,135.85","29,294.46",桃園市,染整業
110,H4803507,台灣中油股份有限公司煉製事業部桃園煉油廠,	03707901,"1,599,230.52","205,823.85","1,805,054.37",桃園市,石油及煤製品製造業
110,H4806348,穩懋半導體股份有限公司華亞廠,70752257,"21,523.45","21,029.65","42,553.11",桃園市,半導體製造業
110,H4810799,國光電力股份有限公司,70833553,"893,187.51","2,602.01","895,789.52",桃園市,電力供應業
110,H4810851,華亞汽電股份有限公司華亞汽電廠,70783006,"2,078,057.96","28,732.03","2,106,789.99",桃園市,電力供應業
110,H4886999,穩懋半導體股份有限公司華亞二廠,70752257,"39,831.96","50,861.48","90,693.44",桃園市,半導體製造業
110,H4888493,友達光電股份有限公司桃園分公司華亞廠,84149738,"8,022.52","250,051.17","258,073.69",桃園市,光電材料及元件製造業
110,H4888582,台灣美光晶圓科技股份有限公司二廠 ,80353271,"67,821.11","648,134.36","715,955.47",桃園市,半導體製造業
110,H4889454,台灣美光晶圓科技股份有限公司一廠,80353271,"121,927.21","325,369.54","447,296.75",桃園市,半導體製造業
110,H48B0554,穩懋半導體股份有限公司龜山廠,70752257,"26,513.06","46,569.43","73,082.49",桃園市,半導體製造業
110,H4903093,中華凸版電子股份有限公司,16083358,"4,665.51","18,905.77","23,571.28",桃園市,半導體製造業
110,H49A2429,凌巨科技股份有限公司八德廠 ,16432742,"159,644.72","89,322.51","248,967.23",桃園市,光電材料及元件製造業
110,H5002362,友達光電股份有限公司桃園分公司,84149738,"9,135.86","224,950.37","234,086.23",桃園市,光電材料及元件製造業
110,H5008211,友達光電股份有限公司龍科廠,84149738,"10,700.61","289,419.33","300,119.94",桃園市,光電材料及元件製造業
110,H50A1985,合晶科技股份有限公司園區分公司龍潭廠,16138282,"4,580.35","37,121.17","41,701.51",桃園市,半導體製造業
110,H50A6430,台灣積體電路製造股份有限公司先進封測三廠,22099131,"8,052.49","211,102.25","219,154.74",桃園市,半導體製造業
110,H50A6777,美商蘋果電子股份有限公司台灣分公司,54393468,"3,067.67","18,891.64","21,959.31",桃園市,光電材料及元件製造業
110,H5100952,新光合成纖維股份有限公司中壢廠 ,	07435515,"112,287.86","179,598.31","291,886.16",桃園市,紡紗業
110,H5103604,全新光電科技股份有限公司平鎮廠,97170472,532.80,"10,582.92","11,115.72",桃園市,光電材料及元件製造業
110,H5200215,永豐餘工業用紙股份有限公司新屋廠,27719048,"636,584.83","49,514.83","686,099.66",桃園市,其他紙製品製造業
110,H5200617,聯成鋼鐵股份有限公司桃園廠,22822748,"31,299.27","66,811.75","98,111.01",桃園市,鋼鐵製造業
110,H5300078,亞東石化股份有限公司,22318678,"63,363.07","36,242.43","99,605.50",桃園市,化學原材料製造業
110,H5300210,遠東新世紀股份有限公司觀音化纖廠,	03522600,"139,133.99","97,677.67","236,811.66",桃園市,人造纖維製造業
110,H5300425,錦美紙業股份有限公司觀音廠,34175598,"33,343.28","17,826.40","51,169.68",桃園市,紙漿、紙及紙板製造業
110,H5300916,台灣玻璃工業股份有限公司桃園廠,11914002,"44,135.59","63,459.68","107,595.26",桃園市,玻璃及其製品製造業
110,H5301548,富順纖維工業股份有限公司觀音廠,	07407200,"32,092.80","6,938.62","39,031.42",桃園市,染整業
110,H5307960,台灣電力股份有限公司大潭發電廠,	03795904,"10,967,884.40","2,517.43","10,970,401.83",桃園市,電力供應業
110,H53A0675,東和鋼鐵企業股份有限公司桃園廠,75280209,"71,779.56","362,101.79","433,881.35",桃園市,鋼鐵製造業
110,H53A2562,華亞汽電股份有限公司觀音公用廠,70783006,"184,509.23","3,916.86","188,426.09",桃園市,電力供應業
110,H53A3580,亞東石化股份有限公司觀音二廠,22318678,"202,755.77","79,330.70","282,086.47",桃園市,化學原材料製造業
110,H53A6138,東齊染整股份有限公司,54796568,"25,808.61","6,808.89","32,617.51",桃園市,染整業
110,H53A6653,台灣科慕股份有限公司觀音廠,24548079,"134,945.22","174,411.84","309,357.06",桃園市,化學原材料製造業
110,H53B8032,中華紙漿股份有限公司觀音廠,94025264,"6,889.95","3,405.82","10,295.77",桃園市,塑膠製品製造業
110,J5500366,正隆股份有限公司竹北廠,33085508,"66,179.42","64,526.73","130,706.15",新竹縣,其他紙製品製造業
110,J5500526,東華合纖股份有限公司新竹廠,11083148,13.71,786.41,800.12,新竹縣,人造纖維製造業
110,J5601064,新桃電力股份有限公司,16596337,"987,551.51","6,433.76","993,985.27",新竹縣,電力供應業
110,J5700222,遠東新世紀股份有限公司化學纖維總廠,	03522600,"383,508.38","131,282.24","514,790.61",新竹縣,人造纖維製造業
110,J5700231,大享容器工業股份有限公司,46007218,"79,979.38","20,888.55","100,867.92",新竹縣,玻璃及其製品製造業
110,J5800941,財團法人工業技術研究院,	02750963,134.64,"5,526.65","5,661.29",新竹縣,綜合研究發展服務業
110,J5901658,長春人造樹脂廠股份有限公司新竹廠,11384708,"363,811.94","17,956.50","381,768.45",新竹縣,塑膠及合成橡膠原料製造業
110,J5905432,艾克爾先進科技股份有限公司,16847968,"2,528.38","12,058.01","14,586.39",新竹縣,半導體製造業
110,J5909823,帆宣系統科技股份有限公司,23145632,47.38,817.73,865.11,新竹縣,其他專用機械設備製造業
110,J59A1577,辛耘企業股份有限公司,30901647,811.42,"9,785.99","10,597.41",新竹縣,其他專用機械設備製造業
110,J6203071,台星科股份有限公司,70552666,"3,912.66","28,192.90","32,105.55",新竹縣,其他電子零組件製造業
110,J6300146,漢磊科技股份有限公司創新廠 ,47299902,"5,195.47","7,875.84","13,071.31",新竹縣,半導體製造業
110,J6300155,台灣高技股份有限公司,22099343,412.13,"4,103.35","4,515.48",新竹縣,其他電子零組件製造業
110,J6300299,漢磊科技股份有限公司研發廠 ,47299902,"19,144.83","24,914.94","44,059.77",新竹縣,半導體製造業
110,J6300324,台灣積體電路製造股份有限公司三廠3E廠,22099131,"10,273.57","65,699.64","75,973.21",新竹縣,半導體製造業
110,J6300557,台灣積體電路製造股份有限公司二廠,22099131,"66,962.27","77,505.90","144,468.17",新竹縣,半導體製造業
110,J6300959,世界先進積體電路股份有限公司晶圓一廠,84149358,"98,002.60","116,715.77","214,718.37",新竹縣,半導體製造業
110,J6301107,台灣積體電路製造股份有限公司三廠,22099131,"122,926.96","169,323.53","292,250.49",新竹縣,半導體製造業
110,J6301447,台灣積體電路製造股份有限公司五廠,22099131,"66,121.69","95,986.14","162,107.83",新竹縣,半導體製造業
110,J63A0048,聯華電子股份有限公司Fab8S廠,47217677,"31,098.17","73,881.35","104,979.52",新竹縣,半導體製造業
110,J63A0107,台灣積體電路製造股份有限公司十二廠研新廠,22099131,"59,696.66","137,682.10","197,378.76",新竹縣,半導體製造業
110,J63A1056,台灣積體電路製造股份有限公司十二廠四期/五期,22099131,"45,402.07","308,368.49","353,770.56",新竹縣,半導體製造業
110,J63A1591,台灣積體電路製造股份有限公司十二廠六期 ,22099131,"28,038.64","243,805.74","271,844.38",新竹縣,半導體製造業
110,J63A1670,台灣積體電路製造股份有限公司十二廠七期,22099131,"54,587.19","377,577.01","432,164.20",新竹縣,半導體製造業
110,J63A1719,聯穎光電股份有限公司竹科廠,53170263,"18,985.42","37,877.31","56,862.72",新竹縣,半導體製造業
110,K6801089,長春石油化學股份有限公司苗栗廠,11384806,"1,404,921.71","75,972.53","1,480,894.24",苗栗縣,未分類其他化學製品製造業
110,K6801123,長春石油化學股份有限公司苗栗二廠,11384806,"111,178.84","1,152,321.44","1,263,500.28",苗栗縣,化學原材料製造業
110,K7000504,臺鹽實業股份有限公司通霄精鹽廠,89397503,"22,897.29",969.94,"23,867.23",苗栗縣,其他食品製造業
110,K7000513,建順煉鋼股份有限公司,55695790,"36,880.30","102,663.26","139,543.56",苗栗縣,鋼鐵製造業
110,K7000764,台灣電力股份有限公司通霄發電廠,	03795904,"9,976,606.49",964.19,"9,977,570.68",苗栗縣,電力供應業
110,K7104025,群創光電股份有限公司T1廠,12800225,"7,621.03","135,093.73","142,714.75",苗栗縣,光電材料及元件製造業
110,K71A1370,群創光電股份有限公司T2廠,12800225,"19,803.62","238,930.17","258,733.78",苗栗縣,光電材料及元件製造業
110,K71A2695,群創光電股份有限公司T3廠,12800225,"14,847.19","93,876.31","108,723.50",苗栗縣,光電材料及元件製造業
110,K71A8772,力晶積成電子製造股份有限公司8B,28112667,"3,539.74","36,099.64","39,639.38",苗栗縣,半導體製造業
110,K7200933,華夏海灣塑膠股份有限公司頭份廠,11686106,"48,304.26","90,796.64","139,100.90",苗栗縣,化學原材料製造業
110,K7201001,中國石油化學工業開發股份有限公司頭份廠,	03084741,"982,969.75","17,195.24","1,000,164.99",苗栗縣,化學原材料製造業
110,k8000366,立安東化工股份有限公司三義廠,20939460,"84,685.46","17,289.88","101,975.34",苗栗縣,化學原材料製造業
110,K8100129,東和鋼鐵企業股份有限公司苗栗廠,75280209,"117,211.76","296,515.71","413,727.47",苗栗縣,鋼鐵製造業
110,K8201149,冠軍建材股份有限公司第二廠,49701774,"61,346.46","27,583.32","88,929.78",苗栗縣,耐火、黏土建材及其他陶瓷製品製造業
110,L0200473,台灣電力股份有限公司台中發電廠,	03795904,"27,429,097.61","49,264.90","27,478,362.51",臺中市,電力供應業
110,L0200633,中龍鋼鐵股份有限公司,84613756,"9,445,934.46","166,104.02","9,612,038.48",臺中市,鋼鐵製造業
110,L02A0301,中聯資源股份有限公司台中廠,86119908,"31,553.52","25,096.70","56,650.22",臺中市,其他非金屬礦物製品製造業
110,L8801052,廣源造紙股份有限公司台中廠,50301500,"127,703.82","48,425.45","176,129.27",臺中市,紙漿、紙及紙板製造業
110,L8900676,永豐餘消費品實業股份有限公司清水廠,22327037,"43,712.25","29,739.24","73,451.49",臺中市,其他紙製品製造業
110,L8901039,中聯油脂股份有限公司,89480404,"31,402.94","16,260.25","47,663.19",臺中市,動植物油脂製造業
110,L9000666,味丹企業股份有限公司沙鹿第一工廠,56121907,"68,008.31","15,676.06","83,684.37",臺中市,其他食品製造業
110,L9100198,台灣玻璃工業股份有限公司台中廠,11914002,"101,413.13","19,216.38","120,629.51",臺中市,玻璃及其製品製造業
110,L9100563,台灣玻璃工業股份有限公司台中廠平板三場,11914002,"40,304.01","23,938.47","64,242.48",臺中市,玻璃及其製品製造業
110,L9101748,中美和石油化學股份有限公司台中廠,14040691,"168,789.61","25,767.31","194,556.92",臺中市,化學原材料製造業
110,L9200693,正隆股份有限公司后里分公司,33085508,"858,803.72","33,803.50","892,607.22",臺中市,紙漿、紙及紙板製造業
110,L9200728,豐興鋼鐵股份有限公司,55389357,"284,289.21","558,878.95","843,168.16",臺中市,鋼鐵製造業
110,L9202099,台灣美光記憶體股份有限公司台中一廠,28518076,"146,437.96","680,185.00","826,622.96",臺中市,半導體製造業
110,L92A0931,友達光電股份有限公司后里廠,84149738,"7,118.97","342,857.56","349,976.53",臺中市,光電材料及元件製造業
110,L9506056,華邦電子股份有限公司中科廠,22099218,"38,760.43","281,150.43","319,910.86",臺中市,半導體製造業
110,L95A2041,台灣積體電路製造股份有限公司15廠,22099131,"252,137.17","848,841.82","1,100,978.99",臺中市,半導體製造業
110,N0803765,台灣玻璃工業股份有限公司鹿港廠 ,11914002,"42,166.74","94,003.01","136,169.76",彰化縣,玻璃及其製品製造業
110,N08A1098,台灣玻璃工業股份有限公司鹿港平板廠,11914002,"131,403.99","16,292.81","147,696.80",彰化縣,玻璃及其製品製造業
110,N1400562,榮成紙業股份有限公司,34202841,"241,573.73","271,612.22","513,185.95",彰化縣,紙漿、紙及紙板製造業
110,N14A1507,榮成紙業股份有限公司蒸汽廠,34202841,"252,429.05","3,243.22","255,672.27",彰化縣,紙漿、紙及紙板製造業
110,N1504207,星能電力股份有限公司,70783765,"1,009,006.40","3,734.02","1,012,740.42",彰化縣,電力供應業
110,N1505633,星元電力股份有限公司,27945086,"615,250.08","2,915.55","618,165.63",彰化縣,電力供應業
110,N1601229,慶欣欣鋼鐵股份有限公司,80354671,"142,387.55","229,822.05","372,209.60",彰化縣,其他金屬製品製造業
110,N1601854,獻麒紡織工業股份有限公司,22474430,"23,298.65","5,387.05","28,685.70",彰化縣,染整業
110,N1607141,台灣鋼聯股份有限公司,89528054,"71,774.81","9,665.34","81,440.15",彰化縣,化學原材料製造業
110,N2100552,正新橡膠工業股份有限公司 ,59504506,"29,922.57","38,972.71","68,895.28",彰化縣,橡膠製品製造業
110,N2902234,力麗企業股份有限公司彰化化纖總廠,	07663290,"130,276.70","61,173.79","191,450.49",彰化縣,人造纖維製造業
110,N2904318,力鵬企業股份有限公司彰化尼龍總廠,33955322,"30,830.95","124,530.81","155,361.76",彰化縣,人造纖維製造業
110,O1700798,元隆電子股份有限公司,22099174,"60,264.44","20,107.60","80,372.04",新竹市,半導體製造業
110,O1701115,漢磊科技股份有限公司研新廠,47299902,"19,876.36","8,963.13","28,839.49",新竹市,半導體製造業
110,O1703315,華夏玻璃股份有限公司,47109348,"90,332.23","27,972.81","118,305.04",新竹市,玻璃及其製品製造業
110,O1703351,台灣玻璃工業股份有限公司新竹廠,11914002,"124,330.67","44,627.49","168,958.16",新竹市,玻璃及其製品製造業
110,O1704787,旺宏電子股份有限公司晶圓一廠,22099548,"10,759.55","17,058.73","27,818.28",新竹市,半導體製造業
